Area,Intensity,Eccentricity,Time
115.0,382.8125,0.3534497726532636,1.0
2847.0,43189.85546875,0.1377419005848446,1.0
285.0,951.8046875,0.15316285028533105,1.0
1181.0,2675.19921875,0.9452718739696717,1.0
1345.0,3096.609375,0.8639986513744596,1.0
110.0,400.52734375,0.4392112740246769,1.0
3093.0,44350.12890625,0.10975019820364357,1.0
100.0,378.03125,0.304568390943487,1.0
103.0,391.8984375,0.47722455010354614,1.0
3092.0,47908.5859375,0.13606863609260955,1.0
100.0,378.5,0.304568390943487,1.0
3115.0,43795.578125,0.08657730125362928,1.0
2909.0,42682.7109375,0.33847423875603955,1.0
4709.0,13204.9140625,0.9798232613055047,1.0
127.0,481.546875,0.3173364081160604,1.0
100.0,318.390625,0.304568390943487,1.0
3087.0,43714.328125,0.12837660789504904,1.0
81.0,245.90625,0.0,1.0
3461.0,8162.1640625,0.1143636821484151,1.0
316.0,1019.46875,0.5809212470402431,1.0
108.0,274.98046875,0.3423402312476654,1.0
3276.0,6747.96484375,0.11547075427345684,1.0
220.0,2783.734375,0.7711994926536306,1.0
2586.0,34927.22265625,0.453031423873402,1.0
762.0,10351.43359375,0.9188413296788561,1.0
180.0,560.265625,0.4416592754888318,1.0
104.0,220.4296875,0.0,1.0
423.0,5546.9375,0.7740348384560406,1.0
3084.0,42935.6171875,0.09958213255739796,1.0
100.0,262.234375,0.304568390943487,1.0
3318.0,6937.5703125,0.11448438894424859,1.0
100.0,240.22265625,0.304568390943487,1.0
7506.0,13268.0234375,0.9985201105138778,1.0
3137.0,44787.875,0.10831862694864162,1.0
1210.0,15356.96875,0.9466571706183179,1.0
1363.0,18349.04296875,0.8686067336304736,1.0
100.0,258.2421875,0.304568390943487,1.0
100.0,310.29296875,0.304568390943487,1.0
3426.0,7304.734375,0.11565386696469536,1.0
108.0,270.26171875,0.3423402312476654,1.0
3140.0,47157.94921875,0.06791206625225969,1.0
100.0,356.80078125,0.304568390943487,1.0
3151.0,44595.421875,0.1920707049264958,1.0
306.0,966.41015625,0.2833275658930016,1.0
1628.0,3502.15234375,0.8592476899208431,1.0
100.0,258.546875,0.304568390943487,1.0
1236.0,2614.2109375,0.949195000285994,1.0
3129.0,40391.52734375,0.15560911089750432,1.0
100.0,314.6953125,0.304568390943487,1.0
108.0,281.9609375,0.3423402312476654,1.0
3309.0,7628.484375,0.1520646953123397,1.0
100.0,253.23046875,0.304568390943487,1.0
3376.0,7198.984375,0.14805660821591973,1.0
108.0,330.12890625,0.3423402312476654,1.0
2908.0,37910.15625,0.35227502122636506,1.0
6869.0,16134.44921875,0.9906189199516556,1.0
81.0,193.95703125,0.0,1.0
3099.0,41010.77734375,0.09463404273084952,1.0
139.0,417.76953125,0.2680123622235791,1.0
2609.0,37609.703125,0.13900341666516894,1.0
3138.0,42374.9921875,0.10945221785791329,1.0
701.0,1999.171875,0.9318028291723331,1.0
139.0,406.35546875,0.2680123622235791,1.0
3484.0,7162.890625,0.15166349622488748,1.0
3342.0,6956.65234375,0.1296063375625714,1.0
81.0,195.87890625,0.0,1.0
100.0,233.078125,0.304568390943487,1.0
3103.0,38359.921875,0.0932752292075647,1.0
3096.0,38602.23046875,0.10907740542300075,1.0
100.0,284.99609375,0.304568390943487,1.0
3091.0,41513.2265625,0.1741384344104906,1.0
100.0,291.21484375,0.304568390943487,1.0
3166.0,40729.0703125,0.16913803108233846,1.0
81.0,211.203125,0.0,1.0
92.0,270.6796875,0.3468889594776243,1.0
113.0,372.0625,0.38359162834621285,1.0
993.0,2006.56640625,0.9193210852523749,1.0
658.0,1437.3515625,0.9411822312563041,1.0
104.0,261.64453125,0.0,1.0
86.0,240.36328125,0.6594670407562977,1.0
252.0,3071.33984375,0.9649424359738286,1.0
176761.0,290336.8984375,0.9821078130868388,1.0
530.0,1290.9921875,0.7761401260934553,1.0
2143.0,5074.47265625,0.33077754117888614,1.0
467.0,942.59375,0.9561328039223519,1.0
744.0,1582.5625,0.9339949577867054,1.0
1022.0,13158.78515625,0.9011187333542494,1.0
1249.0,16292.3203125,0.8811100371933177,1.0
331039.0,634794.17578125,0.946626666697119,1.0
2751.0,4843.52734375,0.9870740839938065,1.0
37191.0,62022.60546875,0.9923504327759947,1.0
100.0,294.23046875,0.304568390943487,1.0
100.0,322.46875,0.304568390943487,1.0
2784.0,33949.11328125,0.2001334151128231,1.0
1146.0,12464.0078125,0.9455127370884604,1.0
1282.0,14946.43359375,0.8765045098243375,1.0
3413.0,7154.65234375,0.13656262549098225,1.0
92.0,221.19921875,0.3468889594776243,1.0
3071.0,41039.52734375,0.2396933161781787,1.0
81.0,189.71875,0.0,1.0
3384.0,8194.9453125,0.14288142325866018,1.0
100.0,326.4140625,0.304568390943487,1.0
112.0,296.6640625,0.37706242871724566,1.0
113.0,329.515625,0.38359162834621285,1.0
2902.0,36891.0234375,0.41071152983522674,1.0
92.0,290.34375,0.3468889594776243,1.0
10804.0,26121.0234375,0.9963715375489139,1.0
162.0,506.63671875,0.3896000835313168,1.0
3145.0,37886.3671875,0.2017665011479537,1.0
3087.0,41161.76171875,0.2160365206873307,1.0
81.0,228.28125,0.0,1.0
3091.0,41721.078125,0.17758325070407607,1.0
108.0,378.7265625,0.4459416759573346,1.0
3164.0,44308.34765625,0.1636242313707728,1.0
100.0,299.20703125,0.304568390943487,1.0
11181.0,24716.1796875,0.8656035024526922,1.0
92.0,316.9375,0.3468889594776243,1.0
92.0,305.35546875,0.3468889594776243,1.0
1270.0,2642.203125,0.9541455408574513,1.0
136.0,455.7578125,0.36405019832738217,1.0
1408.0,2874.32421875,0.8762551805532869,1.0
3134.0,42389.86328125,0.2124360631806848,1.0
3432.0,8263.9375,0.14797654814253472,1.0
100.0,307.91015625,0.304568390943487,1.0
166.0,503.1484375,0.37563535365708844,1.0
3150.0,45013.921875,0.1810255403709407,1.0
92.0,254.91796875,0.3468889594776243,1.0
13727.0,24842.28515625,0.9994145669551449,1.0
100.0,325.65625,0.304568390943487,1.0
3103.0,40622.61328125,0.14703887719481196,1.0
3526.0,7779.1328125,0.16559170195762926,1.0
108.0,341.20703125,0.3423402312476654,1.0
3089.0,46170.31640625,0.12012737797638742,1.0
108.0,282.12890625,0.3423402312476654,1.0
3081.0,44438.37109375,0.17099937503024815,1.0
100.0,364.96484375,0.304568390943487,1.0
218.0,660.2890625,0.5579746369806715,1.0
81.0,210.56640625,0.0,1.0
92.0,296.5234375,0.3468889594776243,1.0
3143.0,43594.19921875,0.188893081580945,1.0
3403.0,7432.51171875,0.19935511248391927,1.0
81.0,203.55859375,0.0,1.0
3151.0,6895.6953125,0.11481490541283017,1.0
100.0,275.6796875,0.304568390943487,1.0
3043.0,6229.56640625,0.4971245146538321,1.0
3489.0,7558.453125,0.13693051994425864,1.0
148.0,404.00390625,0.22026635527757554,1.0
81.0,178.69140625,0.0,1.0
1929.0,4885.671875,0.9053204894499178,1.0
833.0,1854.6484375,0.8391987754300839,1.0
3473.0,7181.17578125,0.1662620873977827,1.0
2997.0,6739.8359375,0.19981423788161654,1.0
92.0,194.44921875,0.3468889594776243,1.0
342.0,883.54296875,0.6663325222845056,1.0
2843.0,42060.4140625,0.28317260423917673,1.0
3090.0,44740.02734375,0.1486203338513129,1.0
126.0,374.1015625,0.41190928716400504,1.0
3106.0,47822.89453125,0.05137459391960262,1.0
92.0,229.484375,0.3468889594776243,1.0
2199.0,6268.25390625,0.811994114931422,1.0
3011.0,46560.97265625,0.10347219981800126,1.0
151.0,370.5546875,0.5503854120335613,1.0
3070.0,6944.62109375,0.30322796777974614,1.0
81.0,272.49609375,0.0,1.0
1188.0,15320.984375,0.9462969943591709,1.0
1404.0,19278.62890625,0.8562112955639944,1.0
745.0,1978.2578125,0.9296881915964074,1.0
3472.0,7945.73046875,0.1964092555736687,1.0
168.0,480.94921875,0.4449023661145623,1.0
3128.0,47820.69921875,0.11982082367106694,1.0
100.0,394.6484375,0.304568390943487,1.0
3109.0,44692.56640625,0.06212835175995275,1.0
2987.0,43052.1953125,0.3086607598256136,1.0
7523.0,20057.8828125,0.909811466624104,1.0
2618.0,7236.703125,0.9341827602496944,1.0
3167.0,44836.94140625,0.1425388869278278,1.0
92.0,313.109375,0.3468889594776243,1.0
100.0,317.35546875,0.304568390943487,1.0
3137.0,47997.75390625,0.13583863081098693,1.0
100.0,349.13671875,0.304568390943487,1.0
92.0,302.53515625,0.3468889594776243,1.0
3443.0,7564.00390625,0.14058750447927193,1.0
128.0,444.36328125,0.6012413753586575,1.0
3141.0,42918.3125,0.12969911302505902,1.0
92.0,364.828125,0.3468889594776243,1.0
3222.0,48959.6796875,0.10961730450092519,1.0
133.0,422.18359375,0.43634291675725634,1.0
1211.0,2475.63671875,0.9489555183995407,1.0
1545.0,3146.43359375,0.8705701582338469,1.0
108.0,441.12109375,0.3423402312476654,1.0
3041.0,46659.0859375,0.26193344773868593,1.0
115.0,372.96484375,0.3534497726532636,1.0
100.0,323.8828125,0.304568390943487,1.0
3178.0,45945.0546875,0.11561704134158987,1.0
3157.0,47699.63671875,0.10432568793608452,1.0
100.0,355.4296875,0.304568390943487,1.0
2759.0,42492.1640625,0.27623103624144624,1.0
100.0,373.46875,0.304568390943487,1.0
3513.0,8350.75390625,0.2181039781074687,1.0
108.0,381.92578125,0.3423402312476654,1.0
6394.0,21042.64453125,0.995497654279697,1.0
183.0,575.28125,0.6286085149762134,1.0
104.0,333.48046875,0.0,1.0
3470.0,8280.8984375,0.18886010416083754,1.0
210.0,729.796875,0.5252915771909095,1.0
657.0,1987.41796875,0.8085893072247007,1.0
168.0,520.87109375,0.3426872218888481,1.0
3032.0,45211.890625,0.12756148756401622,1.0
3186.0,46824.78125,0.1911479788085269,1.0
100.0,261.75390625,0.304568390943487,1.0
2983.0,43864.98828125,0.37979731754851165,1.0
108.0,357.265625,0.3423402312476654,1.0
3137.0,44228.07421875,0.12385393727217743,1.0
113.0,380.625,0.38359162834621285,1.0
96.0,306.23828125,0.42640143271122083,1.0
3113.0,39909.5390625,0.13089794115566333,1.0
129.0,473.0234375,0.3808859353410868,1.0
120.0,448.390625,0.4126813627642953,1.0
100.0,383.921875,0.304568390943487,1.0
3097.0,41665.9296875,0.09562996887150758,1.0
1448.0,4092.35546875,0.7636098257396687,1.0
3048.0,42147.69921875,0.11213592796335162,1.0
92.0,342.96484375,0.3468889594776243,1.0
92.0,359.24609375,0.3468889594776243,1.0
3192.0,45035.19921875,0.21549144542093177,1.0
100.0,358.8125,0.304568390943487,1.0
92.0,374.234375,0.3468889594776243,1.0
2601.0,37864.125,0.5548015414943025,1.0
2405.0,37772.71484375,0.15446974097186647,1.0
3199.0,44800.609375,0.20210563632019357,1.0
12903.0,33262.09375,0.7497837871103697,1.0
100.0,377.265625,0.304568390943487,1.0
100.0,382.296875,0.304568390943487,1.0
3128.0,45230.3046875,0.22723841402192954,1.0
81.0,302.05859375,0.0,1.0
1052.0,14804.171875,0.9569452949389995,1.0
1084.0,14704.0,0.8949782739575659,1.0
3144.0,44094.0546875,0.1882271533366306,1.0
100.0,384.91796875,0.304568390943487,1.0
3140.0,44143.12109375,0.2025091466336019,1.0
96.0,357.7109375,0.42640143271122083,1.0
92.0,369.66796875,0.3468889594776243,1.0
3100.0,43019.52734375,0.18701922068258736,1.0
1725.0,22340.37890625,0.987060926651583,1.0
2323.0,30739.234375,0.6919136208038108,1.0
100.0,386.46875,0.304568390943487,1.0
3113.0,40155.9921875,0.1984584940928394,1.0
1016.0,13095.92578125,0.9194888570618589,1.0
534.0,6190.22265625,0.933601828324788,1.0
81.0,288.01953125,0.0,1.0
2976.0,38427.4609375,0.18435087939057057,1.0
96.0,350.72265625,0.42640143271122083,1.0
81.0,299.98828125,0.0,1.0
2438.0,34921.76171875,0.6173882580693427,1.0
2199.0,28898.44921875,0.6669827506216475,1.0
159.0,1241.1796875,0.6858484559254232,1.0
1450.0,19913.82421875,0.8585209508767508,1.0
446.0,5531.0234375,0.6954767462024019,1.0
233.0,1823.26171875,0.8551058207544298,1.0
451.0,5844.4921875,0.9564197482822351,1.0
98.0,372.05078125,0.4937935257498393,1.0
185862.0,299150.20703125,0.9799027397322256,1.0
1048.0,11850.08203125,0.8834793808530336,1.0
1968.0,24358.5546875,0.7705861857984304,1.0
792.0,10453.0625,0.9194563916791694,1.0
52.0,175.5625,0.8530300876473779,1.0
2763.0,38254.37109375,0.41160287270059687,1.0
387795.0,781127.2265625,0.9267673668675473,1.0
640.0,8116.578125,0.7953720686163815,1.0
539.0,7104.29296875,0.7831106594751702,1.0
29447.0,48418.71875,0.9923131590993932,1.0
3140.0,42531.30859375,0.19007190593481887,1.0
119.0,417.6015625,0.21991994184878824,1.0
123722.0,247234.1015625,0.9898935434774081,1.0
100.0,342.15234375,0.304568390943487,1.0
2933.0,39650.3984375,0.21653472740426935,1.0
684.0,4695.37890625,0.9791965226037408,1.0
266.0,787.68359375,0.8088255102125145,1.0
100.0,369.99609375,0.304568390943487,1.0
1123.0,15173.95703125,0.9506671958303101,1.0
1062.0,13913.203125,0.9003565750583151,1.0
3145.0,40048.6640625,0.15944451766155238,1.0
108.0,359.05078125,0.3423402312476654,1.0
108.0,354.7265625,0.34234023124766505,1.0
3405.0,7237.0859375,0.19194943561847447,1.0
2919.0,20898.70703125,0.9894031319101141,1.0
113.0,283.125,0.38359162834621285,1.0
3479.0,7264.30078125,0.1810340715495242,1.0
6140.0,51277.80078125,0.9992069091149506,1.0
191.0,389.921875,0.30717971538094313,1.0
3266.0,6876.3671875,0.19947065630966235,1.0
3196.0,45356.3203125,0.20746115676680757,1.0
2677.0,35284.9921875,0.5676368647302401,1.0
119.0,274.19921875,0.21991994184878824,1.0
81.0,236.93359375,0.0,1.0
1059.0,15269.73828125,0.8923247730735141,1.0
2848.0,44812.48828125,0.14733078137628638,1.0
117.0,338.3359375,0.28309836615861755,1.0
3052.0,43460.39453125,0.1169437697099846,1.0
215.0,761.7109375,0.5593358898001076,1.0
3085.0,46258.6328125,0.1602576640842604,1.0
2992.0,6185.7734375,0.5289276278076318,1.0
12271.0,21461.33203125,0.9992933699630143,1.0
215.0,695.7265625,0.5594168401265841,1.0
92.0,295.45703125,0.3468889594776243,1.0
3342.0,7027.6875,0.1112996142193533,1.0
92.0,314.66796875,0.3468889594776243,1.0
3061.0,43619.96875,0.1510210118729413,1.0
92.0,280.46875,0.3468889594776243,1.0
3175.0,48272.8203125,0.12047020300428714,1.0
2601.0,34696.0703125,0.5444264035905657,1.0
96.0,248.80078125,0.42640143271122083,1.0
100.0,251.30859375,0.304568390943487,1.0
3067.0,6876.5546875,0.13026775563211654,1.0
100.0,248.33984375,0.304568390943487,1.0
3378.0,6935.44921875,0.15104598198163188,1.0
2536.0,36276.41015625,0.5735521346601214,1.0
3200.0,6339.98046875,0.08334827301577978,1.0
112.0,216.16015625,0.37706242871724566,1.0
3513.0,7040.29296875,0.08718493226735269,1.0
2427.0,32416.52734375,0.6216008258187488,1.0
112.0,214.7421875,0.37706242871724566,1.0
3407.0,6861.44921875,0.13345851505113043,1.0
108.0,245.16796875,0.4459416759573346,1.0
3150.0,48117.6953125,0.10684758977282267,1.0
100.0,233.8359375,0.304568390943487,1.0
3418.0,7705.3671875,0.09801279399350163,1.0
3206.0,45765.484375,0.1813176664984606,1.0
9324.0,23436.484375,0.9971776069537326,1.0
92.0,211.83203125,0.3468889594776243,1.0
3548.0,7434.1796875,0.1269310907557376,1.0
104.0,315.5078125,0.0,1.0
3115.0,47524.21875,0.2267530832549133,1.0
100.0,291.25,0.304568390943487,1.0
3080.0,42393.22265625,0.15886545980515782,1.0
92.0,329.703125,0.3468889594776243,1.0
3117.0,43896.83984375,0.10583698440054663,1.0
92.0,332.8046875,0.3468889594776243,1.0
3077.0,42840.49609375,0.14466405144679312,1.0
2453.0,4118.24609375,0.9936774809251375,1.0
3148.0,44072.4921875,0.1621557337435073,1.0
2993.0,41236.5625,0.1932463619215937,1.0
81.0,271.23046875,0.0,1.0
2731.0,36069.53515625,0.18121588682983017,1.0
133.0,473.66015625,0.2902251919107156,1.0
1755.0,24181.4296875,0.8027791729251194,1.0
133.0,411.0625,0.29022519191071505,1.0
660.0,1412.85546875,0.9430194399207943,1.0
121.0,212.48046875,0.8917893051043501,1.0
74645.0,121084.453125,0.9867213163625803,2.0
11609.0,32507.390625,0.9984999377259267,2.0
597136.0,1338722.4453125,0.757935052360216,2.0
12983.0,22054.81640625,0.9993358502803075,2.0
123480.0,200743.3203125,0.9855908252390084,2.0
4013.0,25433.06640625,0.1341842498806952,2.0
2877.0,40939.90234375,0.19050975826061173,2.0
108.0,319.48828125,0.3423402312476654,2.0
2953.0,44834.3671875,0.10054583754964949,2.0
92.0,311.29296875,0.3468889594776243,2.0
2812.0,43820.53515625,0.0966701712233757,2.0
92.0,288.6328125,0.3468889594776243,2.0
2324.0,6012.96875,0.29308142631626827,2.0
100.0,266.29296875,0.304568390943487,2.0
3104.0,7547.5859375,0.07907075401517635,2.0
1200.0,15165.0,0.8741452889249727,2.0
117.0,295.30078125,0.29514825579708726,2.0
12949.0,48946.0390625,0.998642311409264,2.0
1075.0,12957.90625,0.8774378461904406,2.0
92.0,231.01171875,0.3468889594776243,2.0
942.0,11506.33203125,0.8805496636407882,2.0
2852.0,38866.53125,0.13343975632001712,2.0
4084.0,21630.43359375,0.9943479426943906,2.0
2309.0,5735.35546875,0.113174114381439,2.0
3000.0,37772.12890625,0.11198298630804057,2.0
92.0,210.03515625,0.3468889594776243,2.0
3140.0,7184.5703125,0.11685645592095945,2.0
92.0,245.37109375,0.3468889594776243,2.0
1019.0,13637.8359375,0.8986308368407513,2.0
2947.0,36517.2890625,0.14060838522992722,2.0
100.0,231.25390625,0.304568390943487,2.0
3393.0,7735.7421875,0.13757028274537653,2.0
92.0,248.33203125,0.3468889594776243,2.0
4680.0,8203.4296875,0.9955808367161,2.0
2965.0,38879.484375,0.09209534379215638,2.0
92.0,215.26953125,0.3468889594776243,2.0
3275.0,8152.7109375,0.17826882805439787,2.0
3001.0,37720.3203125,0.18046767867099195,2.0
2975.0,39005.37890625,0.1665839753833625,2.0
81.0,246.03515625,0.0,2.0
92.0,262.52734375,0.3468889594776243,2.0
2969.0,35651.8359375,0.20907498051774115,2.0
81.0,272.234375,0.0,2.0
2239.0,33206.95703125,0.1085542035851042,2.0
81.0,255.25,0.0,2.0
2633.0,35134.01171875,0.5243284829856717,2.0
81.0,248.44921875,0.0,2.0
96.0,277.65625,0.42640143271122083,2.0
1257.0,3305.23828125,0.8883235581343774,2.0
119485.0,194176.6796875,0.9859238187292917,2.0
111.0,284.22265625,0.5535756927712803,2.0
126010.0,255641.5,0.9911709701336442,2.0
1838.0,5136.9609375,0.8131139349831119,2.0
171.0,2346.9453125,0.9636811995641149,2.0
311875.0,750260.8828125,0.952171293967355,2.0
20165.0,36268.98828125,0.99974807354647,2.0
2917.0,43367.0546875,0.15470353253856295,2.0
3042.0,44348.6953125,0.15131425393035985,2.0
31284.0,66750.2421875,0.9995214288903389,2.0
92.0,247.89453125,0.3468889594776243,2.0
100.0,263.703125,0.304568390943487,2.0
3421.0,9119.0,0.18245612081040405,2.0
131.0,423.04296875,0.30273804880803473,2.0
3003.0,46511.44140625,0.18680522543078013,2.0
96.0,290.91015625,0.42640143271122083,2.0
2982.0,43251.7578125,0.13973148088665677,2.0
96.0,336.40625,0.42640143271122083,2.0
225.0,702.796875,0.47866291638453573,2.0
2923.0,47317.140625,0.1948005192711837,2.0
78561.0,129579.9296875,0.9866797940211443,2.0
92.0,359.72265625,0.3468889594776243,2.0
212.0,740.59375,0.5542363523487285,2.0
2874.0,48069.78125,0.11818899475069786,2.0
3010.0,49734.93359375,0.11537404492992462,2.0
100.0,422.65234375,0.304568390943487,2.0
137.0,543.55078125,0.20311145240679426,2.0
2866.0,46611.4921875,0.2494978714179773,2.0
135.0,513.72265625,0.4056665367787912,2.0
2965.0,48816.25390625,0.07876608327678229,2.0
2944.0,49851.38671875,0.16562401468648494,2.0
923.0,2858.40234375,0.6485425045637362,2.0
3230.0,8710.43359375,0.12794259911845432,2.0
355.0,3672.41015625,0.6450476696485814,2.0
100.0,289.37109375,0.304568390943487,2.0
3234.0,8563.38671875,0.1745057783284372,2.0
2888.0,52904.28515625,0.11186431098163029,2.0
100.0,288.42578125,0.304568390943487,2.0
92.0,337.515625,0.3468889594776243,2.0
3303.0,9501.28125,0.19520993312097148,2.0
2972.0,55091.3828125,0.1961286134130568,2.0
108.0,239.82421875,0.3423402312476654,2.0
81.0,227.5703125,0.0,2.0
81.0,321.65625,0.0,2.0
3382.0,9051.1953125,0.13533361767429064,2.0
2914.0,51999.21875,0.08114900477774226,2.0
81.0,213.1015625,0.0,2.0
161.0,566.48046875,0.5486134580664651,2.0
158.0,662.515625,0.3509321176844077,2.0
3043.0,48927.26953125,0.23848193233367282,2.0
2940.0,53663.2578125,0.168789863201545,2.0
81.0,291.640625,0.0,2.0
81.0,318.87109375,0.0,2.0
2995.0,49118.80859375,0.09433084566534201,2.0
2917.0,50186.2890625,0.16091819924736323,2.0
3117.0,56046.421875,0.13494435272365254,2.0
81.0,322.78125,0.0,2.0
81.0,280.17578125,0.0,2.0
92.0,319.0234375,0.3468889594776243,2.0
2988.0,52490.640625,0.1685615979097915,2.0
3399.0,8688.9296875,0.14160112782680181,2.0
222.0,771.609375,0.6467821236533291,2.0
227.0,653.83203125,0.5856695620191259,2.0
3515.0,9704.77734375,0.15962612137621765,2.0
3050.0,53359.33984375,0.1690580408899699,2.0
100.0,299.5859375,0.304568390943487,2.0
3481.0,8866.3125,0.14478313039686466,2.0
816.0,2350.50390625,0.8898576724202701,2.0
3088.0,52903.80078125,0.18355537888562712,2.0
100.0,230.0234375,0.304568390943487,2.0
2028.0,39370.0,0.23010673080904298,2.0
92.0,268.32421875,0.3468889594776243,2.0
3358.0,9633.125,0.16177906389952798,2.0
81.0,235.4921875,0.0,2.0
3039.0,49363.66015625,0.21735039003321555,2.0
3082.0,51670.45703125,0.0960670606500729,2.0
131.0,455.71484375,0.47773648038959077,2.0
3086.0,7632.6171875,0.21353366058330703,2.0
133.0,551.828125,0.4363429167572562,2.0
3176.0,52973.87109375,0.13132169750230907,2.0
81.0,297.1953125,0.0,2.0
81.0,288.46875,0.0,2.0
3127.0,49312.11328125,0.1642000334270056,2.0
81.0,279.67578125,0.0,2.0
144.0,560.96484375,0.3289223944544176,2.0
2813.0,44759.1640625,0.23884530176099017,2.0
2816.0,46688.30078125,0.18175768564315542,2.0
81.0,334.91015625,0.0,2.0
3085.0,42879.63671875,0.2332452211827451,2.0
100.0,437.77734375,0.304568390943487,2.0
3032.0,47498.375,0.19303142105971124,2.0
81.0,345.93359375,0.0,2.0
81.0,335.3515625,0.0,2.0
2994.0,45672.046875,0.18257438108590274,2.0
147.0,562.671875,0.3652814249496771,2.0
137.0,519.1171875,0.20311145240679426,2.0
81.0,315.03515625,0.0,2.0
2957.0,44165.80859375,0.2306476041234228,2.0
3137.0,47120.43359375,0.19112884525776241,2.0
81.0,325.73828125,0.0,2.0
81.0,315.94140625,0.0,2.0
3117.0,45117.9375,0.15243930502200323,2.0
108.0,423.0546875,0.3423402312476654,2.0
119.0,460.68359375,0.21991994184878874,2.0
3202.0,43739.15625,0.1816220479095246,2.0
3048.0,43314.17578125,0.11893467126440155,2.0
104.0,380.8984375,0.0,2.0
3009.0,40588.69921875,0.17500409566439024,2.0
81.0,324.8984375,0.0,2.0
2546.0,42664.91015625,0.1271737138065721,2.0
81.0,313.1953125,0.0,2.0
3183.0,43992.3671875,0.1162847888644759,2.0
1252.0,2936.61328125,0.8935280465564787,2.0
92.0,308.08984375,0.3468889594776243,2.0
81.0,259.7421875,0.0,2.0
3504.0,8834.1171875,0.18392092710545738,2.0
219.0,577.19921875,0.5491817342266225,2.0
3107.0,40391.171875,0.17243357467144724,2.0
3352.0,7935.16015625,0.2440964991672921,2.0
92.0,308.140625,0.3468889594776243,2.0
81.0,298.1796875,0.0,2.0
3016.0,42092.48046875,0.10532711739674275,2.0
1385.0,2422.76953125,0.9486640324346978,2.0
108.0,291.609375,0.3423402312476654,2.0
2629.0,38654.7109375,0.5662339612391977,2.0
81.0,258.546875,0.0,2.0
1929.0,24919.64453125,0.7712500754785142,2.0
92.0,338.921875,0.3468889594776243,2.0
81.0,299.4765625,0.0,2.0
987.0,14055.98828125,0.9118893118923908,2.0
96.0,246.265625,0.42640143271122083,2.0
265.0,661.58984375,0.964324451896246,2.0
80.0,311.2890625,0.8287581240289074,2.0
79093.0,130273.1875,0.9867134556206647,2.0
34824.0,90515.90625,0.999429319217926,2.0
89665.0,175946.67578125,0.9940199615531807,2.0
1370.0,18589.86328125,0.8716781655013375,2.0
46.0,129.04296875,0.8308960803962363,2.0
90.0,264.484375,0.505490861096417,2.0
2096.0,30951.26171875,0.7551759703033776,2.0
396.0,5754.234375,0.9538330529002356,2.0
2897.0,44382.16015625,0.411702095869137,2.0
1348.0,20379.87109375,0.8662141429570572,2.0
262570.0,583910.1796875,0.96237389452321,2.0
13787.0,44218.3984375,0.9993954381887769,2.0
407.0,694.46875,0.32264642724079523,2.0
3133.0,8391.69140625,0.12198047528476565,2.0
281.0,4610.4609375,0.8890337908269147,2.0
81.0,279.20703125,0.0,2.0
81.0,282.15625,0.0,2.0
3440.0,9450.23046875,0.1920789109099685,2.0
81.0,286.734375,0.0,2.0
92.0,299.49609375,0.3468889594776243,2.0
128.0,381.50390625,0.4193638965074573,2.0
3052.0,46078.921875,0.14341533544005822,2.0
3094.0,45866.38671875,0.1656769175316991,2.0
141.0,440.21484375,0.529866774953484,2.0
170.0,575.14453125,0.4363489349434476,2.0
3499.0,9955.20703125,0.22431586235905035,2.0
182.0,743.65625,0.5843335460243596,2.0
117540.0,195110.62890625,0.9845403288603446,2.0
197.0,650.34765625,0.5379952828737268,2.0
3073.0,49792.6796875,0.1885963043488587,2.0
2899.0,42445.328125,0.25780044918801254,2.0
165.0,483.3203125,0.3919651853894533,2.0
117.0,350.3984375,0.29514825579708726,2.0
2896.0,47773.1875,0.4485741737019646,2.0
120.0,418.1171875,0.4126813627642953,2.0
171.0,585.69140625,0.23848957726016703,2.0
3122.0,51751.140625,0.20515489571512943,2.0
151.0,518.01953125,0.24377401041019242,2.0
3186.0,8115.3984375,0.2897233246087432,2.0
81.0,306.88671875,0.0,2.0
81.0,285.421875,0.0,2.0
3094.0,49952.23828125,0.15139520973456527,2.0
100.0,419.3671875,0.304568390943487,2.0
2652.0,47845.67578125,0.16958189934615592,2.0
81.0,242.6640625,0.0,2.0
3294.0,9107.94921875,0.17050497135954917,2.0
81.0,354.8046875,0.0,2.0
81.0,361.5703125,0.0,2.0
3160.0,52310.1953125,0.18342264682340248,2.0
92.0,284.44140625,0.3468889594776243,2.0
3089.0,47091.33203125,0.2719369809965553,2.0
92.0,341.5078125,0.3468889594776243,2.0
112.0,482.9375,0.3770624287172464,2.0
3056.0,9344.97265625,0.21831117553553073,2.0
2568.0,48393.36328125,0.10427088611439407,2.0
3082.0,51223.9609375,0.15528468996864142,2.0
3107.0,53863.5078125,0.1586022984159104,2.0
3023.0,51282.7734375,0.1270999834270218,2.0
3040.0,51368.67578125,0.21726949778700683,2.0
112.0,480.8125,0.3770624287172464,2.0
3108.0,53198.859375,0.1681548745464427,2.0
119.0,515.88671875,0.21991994184878874,2.0
3115.0,55203.51171875,0.17911022101369897,2.0
108.0,407.2265625,0.3423402312476654,2.0
81.0,296.51171875,0.0,2.0
2460.0,41989.94921875,0.175513962892166,2.0
81.0,364.81640625,0.0,2.0
2457.0,6577.08984375,0.21135232925881833,2.0
81.0,355.6484375,0.0,2.0
3062.0,53283.8359375,0.17509666192448556,2.0
92.0,283.671875,0.3468889594776243,2.0
