Raw Data 		Experiment - JMMOligoTest12_19 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	533-580	
A12	Sample 12	2	2	5	571150	59.94	0.59	0.11
A12	Sample 12	2	2	6	645350	59.91	0.59	0.11
A12	Sample 12	2	2	7	719650	59.94	0.60	0.11
A12	Sample 12	2	2	8	793850	59.94	0.60	0.11
A12	Sample 12	2	2	9	868050	59.94	0.60	0.11
A12	Sample 12	2	2	10	942250	59.94	0.60	0.11
A12	Sample 12	2	2	11	1016460	59.94	0.60	0.11
A12	Sample 12	2	2	12	1090550	59.91	0.60	0.11
A12	Sample 12	2	2	13	1164840	59.94	0.60	0.11
A12	Sample 12	2	2	14	1239050	59.94	0.60	0.11
A12	Sample 12	2	2	15	1313250	59.94	0.61	0.11
A12	Sample 12	2	2	16	1387460	59.94	0.60	0.11
A12	Sample 12	2	2	17	1461750	59.94	0.60	0.11
A12	Sample 12	2	2	18	1536060	59.94	0.60	0.11
A12	Sample 12	2	2	19	1610250	59.94	0.60	0.11
A12	Sample 12	2	2	20	1684550	59.94	0.62	0.11
A12	Sample 12	2	2	21	1758760	59.94	0.61	0.11
A12	Sample 12	2	2	22	1833060	59.94	0.61	0.11
A12	Sample 12	2	2	23	1907250	59.94	0.60	0.11
A12	Sample 12	2	2	24	1981560	59.94	0.61	0.11
A12	Sample 12	2	2	25	2055860	59.94	0.61	0.11
A12	Sample 12	2	2	26	2130160	59.94	0.61	0.11
A12	Sample 12	2	2	27	2204360	59.94	0.61	0.11
A12	Sample 12	2	2	28	2278660	59.94	0.61	0.11
A12	Sample 12	2	2	29	2352960	59.91	0.61	0.11
A12	Sample 12	2	2	30	2427250	59.91	0.61	0.11
A12	Sample 12	2	2	31	2501560	59.94	0.61	0.11
A12	Sample 12	2	2	32	2575760	59.94	0.62	0.11
A12	Sample 12	2	2	33	2650050	59.94	0.61	0.11
A12	Sample 12	2	2	34	2724260	59.91	0.62	0.11
A12	Sample 12	2	2	35	2798560	59.91	0.61	0.11
A12	Sample 12	2	2	36	2872770	59.94	0.62	0.11
A12	Sample 12	2	2	37	2947060	59.94	0.61	0.11
A12	Sample 12	2	2	38	3021260	59.94	0.62	0.11
A12	Sample 12	2	2	39	3095460	59.94	0.62	0.11
A12	Sample 12	2	2	40	3169760	59.94	0.62	0.11
B1	Sample 13	2	2	1	274120	59.94	1.10	0.16
B1	Sample 13	2	2	2	348350	59.94	1.10	0.16
B1	Sample 13	2	2	3	422640	59.94	1.10	0.17
B1	Sample 13	2	2	4	496850	59.94	1.10	0.17
B1	Sample 13	2	2	5	571150	59.94	1.11	0.17
B1	Sample 13	2	2	6	645350	59.91	1.11	0.17
B1	Sample 13	2	2	7	719650	59.94	1.11	0.17
B1	Sample 13	2	2	8	793850	59.94	1.11	0.17
B1	Sample 13	2	2	9	868050	59.94	1.11	0.17
B1	Sample 13	2	2	10	942250	59.94	1.11	0.17
B1	Sample 13	2	2	11	1016460	59.94	1.11	0.17
B1	Sample 13	2	2	12	1090550	59.91	1.12	0.17
B1	Sample 13	2	2	13	1164840	59.94	1.12	0.17
B1	Sample 13	2	2	14	1239050	59.94	1.13	0.17
B1	Sample 13	2	2	15	1313250	59.94	1.11	0.17
B1	Sample 13	2	2	16	1387460	59.94	1.11	0.17
B1	Sample 13	2	2	17	1461750	59.94	1.13	0.17
B1	Sample 13	2	2	18	1536060	59.94	1.12	0.17
B1	Sample 13	2	2	19	1610250	59.94	1.12	0.17
B1	Sample 13	2	2	20	1684550	59.94	1.13	0.17
B1	Sample 13	2	2	21	1758760	59.94	1.13	0.17
B1	Sample 13	2	2	22	1833060	59.94	1.13	0.17
B1	Sample 13	2	2	23	1907250	59.94	1.12	0.17
B1	Sample 13	2	2	24	1981560	59.94	1.13	0.17
B1	Sample 13	2	2	25	2055860	59.94	1.12	0.17
B1	Sample 13	2	2	26	2130160	59.94	1.13	0.18
B1	Sample 13	2	2	27	2204360	59.94	1.13	0.17
B1	Sample 13	2	2	28	2278660	59.94	1.13	0.17
B1	Sample 13	2	2	29	2352960	59.91	1.13	0.17
B1	Sample 13	2	2	30	2427250	59.91	1.13	0.17
B1	Sample 13	2	2	31	2501560	59.94	1.13	0.17
B1	Sample 13	2	2	32	2575760	59.94	1.13	0.17
B1	Sample 13	2	2	33	2650050	59.94	1.13	0.17
B1	Sample 13	2	2	34	2724260	59.91	1.13	0.18
B1	Sample 13	2	2	35	2798560	59.91	1.13	0.17
B1	Sample 13	2	2	36	2872770	59.94	1.13	0.17
B1	Sample 13	2	2	37	2947060	59.94	1.13	0.17
B1	Sample 13	2	2	38	3021260	59.94	1.13	0.18
B1	Sample 13	2	2	39	3095460	59.94	1.13	0.17
B1	Sample 13	2	2	40	3169760	59.94	1.13	0.17
B2	Sample 14	2	2	1	274120	59.94	0.76	0.12
B2	Sample 14	2	2	2	348350	59.94	0.77	0.13
B2	Sample 14	2	2	3	422640	59.94	0.77	0.12
B2	Sample 14	2	2	4	496850	59.94	0.78	0.12
B2	Sample 14	2	2	5	571150	59.94	0.77	0.13
B2	Sample 14	2	2	6	645350	59.91	0.77	0.13
B2	Sample 14	2	2	7	719650	59.94	0.78	0.13
B2	Sample 14	2	2	8	793850	59.94	0.78	0.13
B2	Sample 14	2	2	9	868050	59.94	0.78	0.13
B2	Sample 14	2	2	10	942250	59.94	0.78	0.13
B2	Sample 14	2	2	11	1016460	59.94	0.78	0.13
B2	Sample 14	2	2	12	1090550	59.91	0.79	0.13
B2	Sample 14	2	2	13	1164840	59.94	0.79	0.13
B2	Sample 14	2	2	14	1239050	59.94	0.79	0.13
B2	Sample 14	2	2	15	1313250	59.94	0.79	0.13
B2	Sample 14	2	2	16	1387460	59.94	0.79	0.13
B2	Sample 14	2	2	17	1461750	59.94	0.79	0.13
B2	Sample 14	2	2	18	1536060	59.94	0.79	0.13
B2	Sample 14	2	2	19	1610250	59.94	0.80	0.13
B2	Sample 14	2	2	20	1684550	59.94	0.79	0.13
B2	Sample 14	2	2	21	1758760	59.94	0.80	0.14
B2	Sample 14	2	2	22	1833060	59.94	0.79	0.14
B2	Sample 14	2	2	23	1907250	59.94	0.80	0.14
B2	Sample 14	2	2	24	1981560	59.94	0.80	0.14
B2	Sample 14	2	2	25	2055860	59.94	0.79	0.14
B2	Sample 14	2	2	26	2130160	59.94	0.80	0.14
B2	Sample 14	2	2	27	2204360	59.94	0.80	0.14
B2	Sample 14	2	2	28	2278660	59.94	0.80	0.14
B2	Sample 14	2	2	29	2352960	59.91	0.80	0.14
B2	Sample 14	2	2	30	2427250	59.91	0.80	0.14
B2	Sample 14	2	2	31	2501560	59.94	0.80	0.14
B2	Sample 14	2	2	32	2575760	59.94	0.80	0.14
B2	Sample 14	2	2	33	2650050	59.94	0.79	0.14
B2	Sample 14	2	2	34	2724260	59.91	0.80	0.14
B2	Sample 14	2	2	35	2798560	59.91	0.80	0.14
B2	Sample 14	2	2	36	2872770	59.94	0.80	0.14
B2	Sample 14	2	2	37	2947060	59.94	0.80	0.14
B2	Sample 14	2	2	38	3021260	59.94	0.80	0.14
B2	Sample 14	2	2	39	3095460	59.94	0.80	0.14
B2	Sample 14	2	2	40	3169760	59.94	0.80	0.14
B3	Sample 15	2	2	1	274120	59.94	0.80	0.13
B3	Sample 15	2	2	2	348350	59.94	0.81	0.14
B3	Sample 15	2	2	3	422640	59.94	0.81	0.14
B3	Sample 15	2	2	4	496850	59.94	0.82	0.14
B3	Sample 15	2	2	5	571150	59.94	0.82	0.14
B3	Sample 15	2	2	6	645350	59.91	0.82	0.14
B3	Sample 15	2	2	7	719650	59.94	0.83	0.14
B3	Sample 15	2	2	8	793850	59.94	0.83	0.14
B3	Sample 15	2	2	9	868050	59.94	0.83	0.14
B3	Sample 15	2	2	10	942250	59.94	0.83	0.14
B3	Sample 15	2	2	11	1016460	59.94	0.83	0.14
B3	Sample 15	2	2	12	1090550	59.91	0.83	0.15
B3	Sample 15	2	2	13	1164840	59.94	0.83	0.15
B3	Sample 15	2	2	14	1239050	59.94	0.84	0.15
B3	Sample 15	2	2	15	1313250	59.94	0.84	0.15
B3	Sample 15	2	2	16	1387460	59.94	0.84	0.15
B3	Sample 15	2	2	17	1461750	59.94	0.83	0.15
B3	Sample 15	2	2	18	1536060	59.94	0.84	0.15
B3	Sample 15	2	2	19	1610250	59.94	0.84	0.15
B3	Sample 15	2	2	20	1684550	59.94	0.84	0.15
B3	Sample 15	2	2	21	1758760	59.94	0.84	0.15
B3	Sample 15	2	2	22	1833060	59.94	0.84	0.15
B3	Sample 15	2	2	23	1907250	59.94	0.84	0.15
B3	Sample 15	2	2	24	1981560	59.94	0.84	0.15
B3	Sample 15	2	2	25	2055860	59.94	0.84	0.15
B3	Sample 15	2	2	26	2130160	59.94	0.84	0.15
B3	Sample 15	2	2	27	2204360	59.94	0.85	0.15
B3	Sample 15	2	2	28	2278660	59.94	0.85	0.15
B3	Sample 15	2	2	29	2352960	59.91	0.85	0.15
B3	Sample 15	2	2	30	2427250	59.91	0.85	0.15
B3	Sample 15	2	2	31	2501560	59.94	0.85	0.15
B3	Sample 15	2	2	32	2575760	59.94	0.85	0.15
B3	Sample 15	2	2	33	2650050	59.94	0.85	0.15
B3	Sample 15	2	2	34	2724260	59.91	0.86	0.15
B3	Sample 15	2	2	35	2798560	59.91	0.85	0.15
B3	Sample 15	2	2	36	2872770	59.94	0.85	0.15
B3	Sample 15	2	2	37	2947060	59.94	0.85	0.15
B3	Sample 15	2	2	38	3021260	59.94	0.84	0.15
B3	Sample 15	2	2	39	3095460	59.94	0.85	0.15
B3	Sample 15	2	2	40	3169760	59.94	0.85	0.15
B4	Sample 16	2	2	1	274120	59.94	0.69	0.12
B4	Sample 16	2	2	2	348350	59.94	0.70	0.12
B4	Sample 16	2	2	3	422640	59.94	0.70	0.12
B4	Sample 16	2	2	4	496850	59.94	0.70	0.12
B4	Sample 16	2	2	5	571150	59.94	0.71	0.12
B4	Sample 16	2	2	6	645350	59.91	0.71	0.12
B4	Sample 16	2	2	7	719650	59.94	0.71	0.13
B4	Sample 16	2	2	8	793850	59.94	0.72	0.13
B4	Sample 16	2	2	9	868050	59.94	0.71	0.13
B4	Sample 16	2	2	10	942250	59.94	0.72	0.13
B4	Sample 16	2	2	11	1016460	59.94	0.71	0.13
B4	Sample 16	2	2	12	1090550	59.91	0.72	0.13
B4	Sample 16	2	2	13	1164840	59.94	0.72	0.13
B4	Sample 16	2	2	14	1239050	59.94	0.72	0.13
B4	Sample 16	2	2	15	1313250	59.94	0.72	0.13
B4	Sample 16	2	2	16	1387460	59.94	0.72	0.13
B4	Sample 16	2	2	17	1461750	59.94	0.72	0.13
B4	Sample 16	2	2	18	1536060	59.94	0.72	0.13
B4	Sample 16	2	2	19	1610250	59.94	0.72	0.13
B4	Sample 16	2	2	20	1684550	59.94	0.73	0.13
B4	Sample 16	2	2	21	1758760	59.94	0.72	0.13
B4	Sample 16	2	2	22	1833060	59.94	0.73	0.13
B4	Sample 16	2	2	23	1907250	59.94	0.73	0.13
B4	Sample 16	2	2	24	1981560	59.94	0.73	0.13
B4	Sample 16	2	2	25	2055860	59.94	0.72	0.13
B4	Sample 16	2	2	26	2130160	59.94	0.73	0.13
B4	Sample 16	2	2	27	2204360	59.94	0.73	0.13
B4	Sample 16	2	2	28	2278660	59.94	0.73	0.13
B4	Sample 16	2	2	29	2352960	59.91	0.73	0.13
B4	Sample 16	2	2	30	2427250	59.91	0.73	0.13
B4	Sample 16	2	2	31	2501560	59.94	0.73	0.13
B4	Sample 16	2	2	32	2575760	59.94	0.73	0.13
B4	Sample 16	2	2	33	2650050	59.94	0.73	0.13
B4	Sample 16	2	2	34	2724260	59.91	0.73	0.13
B4	Sample 16	2	2	35	2798560	59.91	0.73	0.13
B4	Sample 16	2	2	36	2872770	59.94	0.73	0.13
B4	Sample 16	2	2	37	2947060	59.94	0.73	0.13
B4	Sample 16	2	2	38	3021260	59.94	0.73	0.13
B4	Sample 16	2	2	39	3095460	59.94	0.73	0.13
B4	Sample 16	2	2	40	3169760	59.94	0.74	0.13
B5	Sample 17	2	2	1	274120	59.94	0.64	0.12
B5	Sample 17	2	2	2	348350	59.94	0.63	0.12
B5	Sample 17	2	2	3	422640	59.94	0.64	0.12
B5	Sample 17	2	2	4	496850	59.94	0.64	0.12
B5	Sample 17	2	2	5	571150	59.94	0.64	0.12
B5	Sample 17	2	2	6	645350	59.91	0.64	0.12
B5	Sample 17	2	2	7	719650	59.94	0.65	0.12
B5	Sample 17	2	2	8	793850	59.94	0.65	0.12
B5	Sample 17	2	2	9	868050	59.94	0.65	0.12
B5	Sample 17	2	2	10	942250	59.94	0.64	0.12
B5	Sample 17	2	2	11	1016460	59.94	0.64	0.12
B5	Sample 17	2	2	12	1090550	59.91	0.65	0.13
B5	Sample 17	2	2	13	1164840	59.94	0.65	0.13
B5	Sample 17	2	2	14	1239050	59.94	0.65	0.13
B5	Sample 17	2	2	15	1313250	59.94	0.65	0.13
B5	Sample 17	2	2	16	1387460	59.94	0.65	0.13
B5	Sample 17	2	2	17	1461750	59.94	0.66	0.13
B5	Sample 17	2	2	18	1536060	59.94	0.65	0.13
B5	Sample 17	2	2	19	1610250	59.94	0.65	0.13
B5	Sample 17	2	2	20	1684550	59.94	0.65	0.13
B5	Sample 17	2	2	21	1758760	59.94	0.65	0.13
B5	Sample 17	2	2	22	1833060	59.94	0.65	0.13
B5	Sample 17	2	2	23	1907250	59.94	0.66	0.13
B5	Sample 17	2	2	24	1981560	59.94	0.65	0.14
B5	Sample 17	2	2	25	2055860	59.94	0.65	0.14
B5	Sample 17	2	2	26	2130160	59.94	0.66	0.14
B5	Sample 17	2	2	27	2204360	59.94	0.66	0.14
B5	Sample 17	2	2	28	2278660	59.94	0.66	0.14
B5	Sample 17	2	2	29	2352960	59.91	0.66	0.14
B5	Sample 17	2	2	30	2427250	59.91	0.67	0.14
B5	Sample 17	2	2	31	2501560	59.94	0.66	0.14
B5	Sample 17	2	2	32	2575760	59.94	0.66	0.14
B5	Sample 17	2	2	33	2650050	59.94	0.66	0.14
B5	Sample 17	2	2	34	2724260	59.91	0.66	0.14
B5	Sample 17	2	2	35	2798560	59.91	0.66	0.14
B5	Sample 17	2	2	36	2872770	59.94	0.66	0.14
B5	Sample 17	2	2	37	2947060	59.94	0.66	0.14
B5	Sample 17	2	2	38	3021260	59.94	0.66	0.14
B5	Sample 17	2	2	39	3095460	59.94	0.66	0.14
B5	Sample 17	2	2	40	3169760	59.94	0.67	0.14
B6	Sample 18	2	2	1	274120	59.94	0.45	0.09
B6	Sample 18	2	2	2	348350	59.94	0.46	0.09
B6	Sample 18	2	2	3	422640	59.94	0.46	0.09
B6	Sample 18	2	2	4	496850	59.94	0.46	0.09
B6	Sample 18	2	2	5	571150	59.94	0.46	0.09
B6	Sample 18	2	2	6	645350	59.91	0.46	0.09
B6	Sample 18	2	2	7	719650	59.94	0.47	0.09
B6	Sample 18	2	2	8	793850	59.94	0.47	0.09
B6	Sample 18	2	2	9	868050	59.94	0.47	0.10
B6	Sample 18	2	2	10	942250	59.94	0.46	0.10
B6	Sample 18	2	2	11	1016460	59.94	0.48	0.10
B6	Sample 18	2	2	12	1090550	59.91	0.47	0.10
B6	Sample 18	2	2	13	1164840	59.94	0.47	0.10
B6	Sample 18	2	2	14	1239050	59.94	0.47	0.10
B6	Sample 18	2	2	15	1313250	59.94	0.47	0.10
B6	Sample 18	2	2	16	1387460	59.94	0.47	0.10
B6	Sample 18	2	2	17	1461750	59.94	0.48	0.10
B6	Sample 18	2	2	18	1536060	59.94	0.47	0.11
B6	Sample 18	2	2	19	1610250	59.94	0.47	0.11
B6	Sample 18	2	2	20	1684550	59.94	0.48	0.11
B6	Sample 18	2	2	21	1758760	59.94	0.48	0.11
B6	Sample 18	2	2	22	1833060	59.94	0.48	0.11
B6	Sample 18	2	2	23	1907250	59.94	0.47	0.11
B6	Sample 18	2	2	24	1981560	59.94	0.48	0.11
B6	Sample 18	2	2	25	2055860	59.94	0.48	0.11
B6	Sample 18	2	2	26	2130160	59.94	0.48	0.11
B6	Sample 18	2	2	27	2204360	59.94	0.48	0.11
B6	Sample 18	2	2	28	2278660	59.94	0.48	0.11
B6	Sample 18	2	2	29	2352960	59.91	0.48	0.11
B6	Sample 18	2	2	30	2427250	59.91	0.48	0.11
B6	Sample 18	2	2	31	2501560	59.94	0.48	0.11
B6	Sample 18	2	2	32	2575760	59.94	0.48	0.11
B6	Sample 18	2	2	33	2650050	59.94	0.48	0.11
B6	Sample 18	2	2	34	2724260	59.91	0.48	0.11
B6	Sample 18	2	2	35	2798560	59.91	0.48	0.11
B6	Sample 18	2	2	36	2872770	59.94	0.48	0.11
B6	Sample 18	2	2	37	2947060	59.94	0.48	0.11
B6	Sample 18	2	2	38	3021260	59.94	0.48	0.11
B6	Sample 18	2	2	39	3095460	59.94	0.48	0.11
B6	Sample 18	2	2	40	3169760	59.94	0.48	0.11
B7	Sample 19	2	2	1	274120	59.94	0.44	0.09
B7	Sample 19	2	2	2	348350	59.94	0.44	0.09
B7	Sample 19	2	2	3	422640	59.94	0.45	0.09
B7	Sample 19	2	2	4	496850	59.94	0.45	0.09
B7	Sample 19	2	2	5	571150	59.94	0.45	0.09
B7	Sample 19	2	2	6	645350	59.91	0.45	0.09
B7	Sample 19	2	2	7	719650	59.94	0.46	0.09
B7	Sample 19	2	2	8	793850	59.94	0.46	0.09
B7	Sample 19	2	2	9	868050	59.94	0.46	0.09
B7	Sample 19	2	2	10	942250	59.94	0.46	0.09
B7	Sample 19	2	2	11	1016460	59.94	0.46	0.09
B7	Sample 19	2	2	12	1090550	59.91	0.46	0.09
B7	Sample 19	2	2	13	1164840	59.94	0.47	0.09
B7	Sample 19	2	2	14	1239050	59.94	0.47	0.09
B7	Sample 19	2	2	15	1313250	59.94	0.47	0.09
B7	Sample 19	2	2	16	1387460	59.94	0.47	0.09
B7	Sample 19	2	2	17	1461750	59.94	0.47	0.09
B7	Sample 19	2	2	18	1536060	59.94	0.47	0.09
B7	Sample 19	2	2	19	1610250	59.94	0.48	0.10
B7	Sample 19	2	2	20	1684550	59.94	0.48	0.10
B7	Sample 19	2	2	21	1758760	59.94	0.48	0.09
B7	Sample 19	2	2	22	1833060	59.94	0.47	0.10
B7	Sample 19	2	2	23	1907250	59.94	0.47	0.10
B7	Sample 19	2	2	24	1981560	59.94	0.48	0.10
B7	Sample 19	2	2	25	2055860	59.94	0.47	0.10
B7	Sample 19	2	2	26	2130160	59.94	0.48	0.10
B7	Sample 19	2	2	27	2204360	59.94	0.48	0.10
B7	Sample 19	2	2	28	2278660	59.94	0.48	0.10
B7	Sample 19	2	2	29	2352960	59.91	0.48	0.10
B7	Sample 19	2	2	30	2427250	59.91	0.48	0.10
B7	Sample 19	2	2	31	2501560	59.94	0.47	0.09
B7	Sample 19	2	2	32	2575760	59.94	0.48	0.10
B7	Sample 19	2	2	33	2650050	59.94	0.48	0.10
B7	Sample 19	2	2	34	2724260	59.91	0.48	0.10
B7	Sample 19	2	2	35	2798560	59.91	0.48	0.10
B7	Sample 19	2	2	36	2872770	59.94	0.48	0.10
B7	Sample 19	2	2	37	2947060	59.94	0.48	0.10
B7	Sample 19	2	2	38	3021260	59.94	0.48	0.10
B7	Sample 19	2	2	39	3095460	59.94	0.48	0.10
B7	Sample 19	2	2	40	3169760	59.94	0.48	0.10
B8	Sample 20	2	2	1	274120	59.94	0.49	0.10
B8	Sample 20	2	2	2	348350	59.94	0.49	0.10
B8	Sample 20	2	2	3	422640	59.94	0.50	0.10
B8	Sample 20	2	2	4	496850	59.94	0.50	0.10
B8	Sample 20	2	2	5	571150	59.94	0.50	0.10
B8	Sample 20	2	2	6	645350	59.91	0.50	0.10
B8	Sample 20	2	2	7	719650	59.94	0.50	0.10
B8	Sample 20	2	2	8	793850	59.94	0.51	0.10
B8	Sample 20	2	2	9	868050	59.94	0.50	0.10
B8	Sample 20	2	2	10	942250	59.94	0.50	0.10
B8	Sample 20	2	2	11	1016460	59.94	0.51	0.10
B8	Sample 20	2	2	12	1090550	59.91	0.51	0.10
B8	Sample 20	2	2	13	1164840	59.94	0.51	0.10
B8	Sample 20	2	2	14	1239050	59.94	0.52	0.10
B8	Sample 20	2	2	15	1313250	59.94	0.51	0.11
B8	Sample 20	2	2	16	1387460	59.94	0.51	0.11
B8	Sample 20	2	2	17	1461750	59.94	0.51	0.11
B8	Sample 20	2	2	18	1536060	59.94	0.51	0.11
B8	Sample 20	2	2	19	1610250	59.94	0.52	0.11
B8	Sample 20	2	2	20	1684550	59.94	0.51	0.11
B8	Sample 20	2	2	21	1758760	59.94	0.51	0.11
B8	Sample 20	2	2	22	1833060	59.94	0.51	0.11
B8	Sample 20	2	2	23	1907250	59.94	0.51	0.11
B8	Sample 20	2	2	24	1981560	59.94	0.51	0.11
B8	Sample 20	2	2	25	2055860	59.94	0.52	0.11
B8	Sample 20	2	2	26	2130160	59.94	0.51	0.11
B8	Sample 20	2	2	27	2204360	59.94	0.52	0.11
B8	Sample 20	2	2	28	2278660	59.94	0.52	0.11
B8	Sample 20	2	2	29	2352960	59.91	0.52	0.11
B8	Sample 20	2	2	30	2427250	59.91	0.52	0.11
B8	Sample 20	2	2	31	2501560	59.94	0.52	0.11
B8	Sample 20	2	2	32	2575760	59.94	0.52	0.11
B8	Sample 20	2	2	33	2650050	59.94	0.52	0.11
B8	Sample 20	2	2	34	2724260	59.91	0.52	0.11
B8	Sample 20	2	2	35	2798560	59.91	0.51	0.11
B8	Sample 20	2	2	36	2872770	59.94	0.52	0.11
B8	Sample 20	2	2	37	2947060	59.94	0.52	0.11
B8	Sample 20	2	2	38	3021260	59.94	0.52	0.11
B8	Sample 20	2	2	39	3095460	59.94	0.52	0.11
B8	Sample 20	2	2	40	3169760	59.94	0.52	0.11
B9	Sample 21	2	2	1	274120	59.94	0.60	0.11
B9	Sample 21	2	2	2	348350	59.94	0.60	0.11
B9	Sample 21	2	2	3	422640	59.94	0.60	0.11
B9	Sample 21	2	2	4	496850	59.94	0.61	0.11
B9	Sample 21	2	2	5	571150	59.94	0.60	0.11
B9	Sample 21	2	2	6	645350	59.91	0.61	0.11
B9	Sample 21	2	2	7	719650	59.94	0.61	0.12
B9	Sample 21	2	2	8	793850	59.94	0.62	0.12
B9	Sample 21	2	2	9	868050	59.94	0.62	0.12
B9	Sample 21	2	2	10	942250	59.94	0.62	0.12
B9	Sample 21	2	2	11	1016460	59.94	0.62	0.12
B9	Sample 21	2	2	12	1090550	59.91	0.62	0.12
B9	Sample 21	2	2	13	1164840	59.94	0.62	0.12
B9	Sample 21	2	2	14	1239050	59.94	0.63	0.12
B9	Sample 21	2	2	15	1313250	59.94	0.63	0.12
B9	Sample 21	2	2	16	1387460	59.94	0.62	0.13
B9	Sample 21	2	2	17	1461750	59.94	0.63	0.13
B9	Sample 21	2	2	18	1536060	59.94	0.63	0.13
B9	Sample 21	2	2	19	1610250	59.94	0.63	0.13
B9	Sample 21	2	2	20	1684550	59.94	0.63	0.13
B9	Sample 21	2	2	21	1758760	59.94	0.63	0.13
B9	Sample 21	2	2	22	1833060	59.94	0.63	0.13
B9	Sample 21	2	2	23	1907250	59.94	0.63	0.13
B9	Sample 21	2	2	24	1981560	59.94	0.63	0.13
B9	Sample 21	2	2	25	2055860	59.94	0.63	0.13
B9	Sample 21	2	2	26	2130160	59.94	0.64	0.13
B9	Sample 21	2	2	27	2204360	59.94	0.64	0.13
B9	Sample 21	2	2	28	2278660	59.94	0.64	0.13
B9	Sample 21	2	2	29	2352960	59.91	0.64	0.13
B9	Sample 21	2	2	30	2427250	59.91	0.64	0.13
B9	Sample 21	2	2	31	2501560	59.94	0.64	0.13
B9	Sample 21	2	2	32	2575760	59.94	0.63	0.13
B9	Sample 21	2	2	33	2650050	59.94	0.64	0.13
B9	Sample 21	2	2	34	2724260	59.91	0.64	0.13
B9	Sample 21	2	2	35	2798560	59.91	0.63	0.13
B9	Sample 21	2	2	36	2872770	59.94	0.64	0.13
B9	Sample 21	2	2	37	2947060	59.94	0.64	0.13
B9	Sample 21	2	2	38	3021260	59.94	0.64	0.13
B9	Sample 21	2	2	39	3095460	59.94	0.64	0.13
B9	Sample 21	2	2	40	3169760	59.94	0.64	0.13
B10	Sample 22	2	2	1	274120	59.94	0.54	0.10
B10	Sample 22	2	2	2	348350	59.94	0.54	0.10
B10	Sample 22	2	2	3	422640	59.94	0.55	0.11
B10	Sample 22	2	2	4	496850	59.94	0.55	0.11
B10	Sample 22	2	2	5	571150	59.94	0.55	0.10
B10	Sample 22	2	2	6	645350	59.91	0.55	0.11
B10	Sample 22	2	2	7	719650	59.94	0.55	0.11
B10	Sample 22	2	2	8	793850	59.94	0.56	0.11
B10	Sample 22	2	2	9	868050	59.94	0.55	0.11
B10	Sample 22	2	2	10	942250	59.94	0.56	0.11
B10	Sample 22	2	2	11	1016460	59.94	0.56	0.11
B10	Sample 22	2	2	12	1090550	59.91	0.56	0.11
B10	Sample 22	2	2	13	1164840	59.94	0.56	0.11
B10	Sample 22	2	2	14	1239050	59.94	0.56	0.11
B10	Sample 22	2	2	15	1313250	59.94	0.56	0.11
B10	Sample 22	2	2	16	1387460	59.94	0.56	0.11
B10	Sample 22	2	2	17	1461750	59.94	0.57	0.11
B10	Sample 22	2	2	18	1536060	59.94	0.56	0.11
B10	Sample 22	2	2	19	1610250	59.94	0.57	0.11
B10	Sample 22	2	2	20	1684550	59.94	0.57	0.11
B10	Sample 22	2	2	21	1758760	59.94	0.57	0.11
B10	Sample 22	2	2	22	1833060	59.94	0.56	0.11
B10	Sample 22	2	2	23	1907250	59.94	0.57	0.11
B10	Sample 22	2	2	24	1981560	59.94	0.57	0.11
B10	Sample 22	2	2	25	2055860	59.94	0.57	0.11
B10	Sample 22	2	2	26	2130160	59.94	0.57	0.11
B10	Sample 22	2	2	27	2204360	59.94	0.57	0.11
B10	Sample 22	2	2	28	2278660	59.94	0.57	0.11
B10	Sample 22	2	2	29	2352960	59.91	0.57	0.11
B10	Sample 22	2	2	30	2427250	59.91	0.58	0.11
B10	Sample 22	2	2	31	2501560	59.94	0.57	0.11
B10	Sample 22	2	2	32	2575760	59.94	0.57	0.11
B10	Sample 22	2	2	33	2650050	59.94	0.57	0.11
B10	Sample 22	2	2	34	2724260	59.91	0.57	0.11
B10	Sample 22	2	2	35	2798560	59.91	0.57	0.11
B10	Sample 22	2	2	36	2872770	59.94	0.58	0.11
B10	Sample 22	2	2	37	2947060	59.94	0.57	0.11
B10	Sample 22	2	2	38	3021260	59.94	0.57	0.11
B10	Sample 22	2	2	39	3095460	59.94	0.58	0.11
B10	Sample 22	2	2	40	3169760	59.94	0.58	0.11
B11	Sample 23	2	2	1	274120	59.94	0.33	0.07
B11	Sample 23	2	2	2	348350	59.94	0.34	0.07
B11	Sample 23	2	2	3	422640	59.94	0.34	0.07
B11	Sample 23	2	2	4	496850	59.94	0.34	0.07
B11	Sample 23	2	2	5	571150	59.94	0.34	0.07
B11	Sample 23	2	2	6	645350	59.91	0.34	0.07
B11	Sample 23	2	2	7	719650	59.94	0.35	0.07
B11	Sample 23	2	2	8	793850	59.94	0.35	0.07
B11	Sample 23	2	2	9	868050	59.94	0.35	0.07
B11	Sample 23	2	2	10	942250	59.94	0.35	0.07
B11	Sample 23	2	2	11	1016460	59.94	0.35	0.07
B11	Sample 23	2	2	12	1090550	59.91	0.34	0.07
B11	Sample 23	2	2	13	1164840	59.94	0.34	0.07
B11	Sample 23	2	2	14	1239050	59.94	0.35	0.07
B11	Sample 23	2	2	15	1313250	59.94	0.35	0.07
B11	Sample 23	2	2	16	1387460	59.94	0.35	0.07
