Raw Data 		Experiment - JMM_ScreenSeq_CellFree_10_7_2022 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	618-660	
H7	Sample 91	2	2	2	343640	59.91	0.47	0.09
H7	Sample 91	2	2	3	416440	59.91	0.47	0.09
H7	Sample 91	2	2	4	489230	59.94	0.48	0.09
H7	Sample 91	2	2	5	561930	59.94	0.47	0.09
H7	Sample 91	2	2	6	634650	59.94	0.48	0.09
H7	Sample 91	2	2	7	707430	59.94	0.48	0.09
H7	Sample 91	2	2	8	780150	59.94	0.48	0.09
H7	Sample 91	2	2	9	852940	59.94	0.48	0.09
H7	Sample 91	2	2	10	925740	59.91	0.49	0.09
H7	Sample 91	2	2	11	998530	59.91	0.48	0.09
H7	Sample 91	2	2	12	1071250	59.91	0.48	0.09
H7	Sample 91	2	2	13	1144050	59.94	0.48	0.09
H7	Sample 91	2	2	14	1216830	59.94	0.49	0.09
H7	Sample 91	2	2	15	1289540	59.94	0.48	0.09
H7	Sample 91	2	2	16	1362250	59.94	0.48	0.09
H7	Sample 91	2	2	17	1435030	59.94	0.48	0.09
H8	Sample 92	2	2	1	270860	59.94	0.58	0.12
H8	Sample 92	2	2	2	343640	59.91	0.59	0.12
H8	Sample 92	2	2	3	416440	59.91	0.59	0.12
H8	Sample 92	2	2	4	489230	59.94	0.59	0.12
H8	Sample 92	2	2	5	561930	59.94	0.59	0.12
H8	Sample 92	2	2	6	634650	59.94	0.60	0.12
H8	Sample 92	2	2	7	707430	59.94	0.59	0.12
H8	Sample 92	2	2	8	780150	59.94	0.59	0.12
H8	Sample 92	2	2	9	852940	59.94	0.59	0.12
H8	Sample 92	2	2	10	925740	59.91	0.60	0.12
H8	Sample 92	2	2	11	998530	59.91	0.59	0.12
H8	Sample 92	2	2	12	1071250	59.91	0.60	0.12
H8	Sample 92	2	2	13	1144050	59.94	0.60	0.12
H8	Sample 92	2	2	14	1216830	59.94	0.60	0.12
H8	Sample 92	2	2	15	1289540	59.94	0.60	0.12
H8	Sample 92	2	2	16	1362250	59.94	0.60	0.12
H8	Sample 92	2	2	17	1435030	59.94	0.60	0.12
H9	Sample 93	2	2	1	270860	59.94	0.60	0.08
H9	Sample 93	2	2	2	343640	59.91	0.60	0.08
H9	Sample 93	2	2	3	416440	59.91	0.61	0.08
H9	Sample 93	2	2	4	489230	59.94	0.61	0.08
H9	Sample 93	2	2	5	561930	59.94	0.61	0.08
H9	Sample 93	2	2	6	634650	59.94	0.62	0.08
H9	Sample 93	2	2	7	707430	59.94	0.62	0.08
H9	Sample 93	2	2	8	780150	59.94	0.62	0.08
H9	Sample 93	2	2	9	852940	59.94	0.61	0.08
H9	Sample 93	2	2	10	925740	59.91	0.63	0.08
H9	Sample 93	2	2	11	998530	59.91	0.62	0.09
H9	Sample 93	2	2	12	1071250	59.91	0.62	0.08
H9	Sample 93	2	2	13	1144050	59.94	0.62	0.09
H9	Sample 93	2	2	14	1216830	59.94	0.62	0.08
H9	Sample 93	2	2	15	1289540	59.94	0.62	0.08
H9	Sample 93	2	2	16	1362250	59.94	0.62	0.08
H9	Sample 93	2	2	17	1435030	59.94	0.63	0.08
H10	Sample 94	2	2	1	270860	59.94	0.45	0.10
H10	Sample 94	2	2	2	343640	59.91	0.45	0.10
H10	Sample 94	2	2	3	416440	59.91	0.46	0.10
H10	Sample 94	2	2	4	489230	59.94	0.45	0.10
H10	Sample 94	2	2	5	561930	59.94	0.46	0.10
H10	Sample 94	2	2	6	634650	59.94	0.46	0.11
H10	Sample 94	2	2	7	707430	59.94	0.46	0.10
H10	Sample 94	2	2	8	780150	59.94	0.47	0.10
H10	Sample 94	2	2	9	852940	59.94	0.47	0.10
H10	Sample 94	2	2	10	925740	59.91	0.47	0.10
H10	Sample 94	2	2	11	998530	59.91	0.47	0.11
H10	Sample 94	2	2	12	1071250	59.91	0.47	0.11
H10	Sample 94	2	2	13	1144050	59.94	0.47	0.10
H10	Sample 94	2	2	14	1216830	59.94	0.47	0.11
H10	Sample 94	2	2	15	1289540	59.94	0.47	0.10
H10	Sample 94	2	2	16	1362250	59.94	0.47	0.10
H10	Sample 94	2	2	17	1435030	59.94	0.47	0.10
H11	Sample 95	2	2	1	270860	59.94	0.23	0.06
H11	Sample 95	2	2	2	343640	59.91	0.23	0.06
H11	Sample 95	2	2	3	416440	59.91	0.23	0.06
H11	Sample 95	2	2	4	489230	59.94	0.23	0.05
H11	Sample 95	2	2	5	561930	59.94	0.23	0.06
H11	Sample 95	2	2	6	634650	59.94	0.23	0.06
H11	Sample 95	2	2	7	707430	59.94	0.23	0.06
H11	Sample 95	2	2	8	780150	59.94	0.23	0.06
H11	Sample 95	2	2	9	852940	59.94	0.23	0.06
H11	Sample 95	2	2	10	925740	59.91	0.24	0.06
H11	Sample 95	2	2	11	998530	59.91	0.23	0.06
H11	Sample 95	2	2	12	1071250	59.91	0.24	0.05
H11	Sample 95	2	2	13	1144050	59.94	0.24	0.06
H11	Sample 95	2	2	14	1216830	59.94	0.23	0.06
H11	Sample 95	2	2	15	1289540	59.94	0.23	0.05
H11	Sample 95	2	2	16	1362250	59.94	0.23	0.06
H11	Sample 95	2	2	17	1435030	59.94	0.24	0.06
H12	Sample 96	2	2	1	270860	59.94	0.39	0.09
H12	Sample 96	2	2	2	343640	59.91	0.39	0.09
H12	Sample 96	2	2	3	416440	59.91	0.39	0.10
H12	Sample 96	2	2	4	489230	59.94	0.39	0.09
H12	Sample 96	2	2	5	561930	59.94	0.39	0.09
H12	Sample 96	2	2	6	634650	59.94	0.40	0.09
H12	Sample 96	2	2	7	707430	59.94	0.39	0.09
H12	Sample 96	2	2	8	780150	59.94	0.39	0.09
H12	Sample 96	2	2	9	852940	59.94	0.40	0.09
H12	Sample 96	2	2	10	925740	59.91	0.41	0.09
H12	Sample 96	2	2	11	998530	59.91	0.41	0.10
H12	Sample 96	2	2	12	1071250	59.91	0.40	0.09
H12	Sample 96	2	2	13	1144050	59.94	0.40	0.09
H12	Sample 96	2	2	14	1216830	59.94	0.41	0.09
H12	Sample 96	2	2	15	1289540	59.94	0.40	0.09
H12	Sample 96	2	2	16	1362250	59.94	0.40	0.09
H12	Sample 96	2	2	17	1435030	59.94	0.40	0.09
